id,title,original_title,overview,adult,original_language,popularity,release_date,vote_average,vote_count
1553969,Sheep in the Box,箱の中の羊,"Set in the near future, Otone Komoto works as an architect. She is married to Kensuke Komoto, who runs a construction company. The married couple decide to welcome a humanoid robot into their home as their son.",False,ja,4.7019,2026-05-29,4.8,4
1380291,Tom Clancy's Jack Ryan: Ghost War,Tom Clancy's Jack Ryan: Ghost War,"Jack Ryan is reluctantly pulled back into espionage when an international covert mission unravels a deadly conspiracy. Racing against time, he joins CIA allies Mike November & James Greer and sharp MI6 officer Emma Marlowe to battle a rogue black-ops unit in a high-stakes, deeply personal fight.",False,en,70.9212,2026-05-20,7.026,623
1309083,Dolly,Dolly,"Young Macy is abducted by a deranged, monstrous figure who wants to raise her as its child.",False,en,33.7269,2026-03-06,6.1,82
1078605,Weapons,Weapons,"When all but one child from the same class mysteriously vanish on the same night at exactly the same time, a community is left questioning who or what is behind their disappearance.",False,en,15.5983,2025-08-04,7.258,3532
1318447,Apex,Apex,A grieving woman pushing her limits on a solo adventure in the Australian wild is ensnared in a twisted game with a cunning killer who thinks she's prey.,False,en,57.174,2026-04-24,6.824,1556
1368881,Ladies First,Ladies First,"An arrogant but charismatic ladies' man finds his life of money, power and casual flings upended when he wakes up in a parallel world dominated by women.",False,en,10.5473,2026-05-21,6.009,372
1195631,William Tell,William Tell,"The narrative unfolds in the 14th Century, when the European nations vie for supremacy within the Holy Roman Empire. The ambitious Austrian Empire, desiring more land, invades neighbouring Switzerland, a serene and pastoral nation. Protagonist William Tell, a formerly peaceful hunter, finds himself forced to take action as his family and homeland come under threat from the oppressive Austrian King and his ruthless warlords.",False,en,4.275,2025-01-17,6.2,248
1007757,Swapped,Swapped,"A small woodland creature and a majestic bird, two natural sworn enemies of the Valley, magically trade places and set off on an adventure of a lifetime to switch back. Their journey soon uncovers a greater threat—one that could endanger not only their species, but the entire valley they call home.",False,en,113.1324,2026-05-01,8.956,1837
1675177,Chris & Martina: The Final Set,Chris & Martina: The Final Set,"Tennis legends Chris Evert and Martina Navratilova reflect on their parallel journeys to sports stardom while delving into their rivalry and friendship, especially as the duo continue to support each other through their shared experience of cancer treatment.",False,en,5.9521,2026-06-10,8.5,2
425274,Now You See Me: Now You Don't,Now You See Me: Now You Don't,"The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.",False,en,24.3765,2025-11-12,6.494,1601
1538497,Hexed,Hexed,"An impulsive and unconventional teenage girl named Billie discovers secret magical abilities which, once unleashed, hurtle her into a spectacle-filled journey out of suburbia and into a vast witch realm called Hexe. Forced to team up with her cautious mother, Alice, they uncover family mysteries that could change the world of witches forever.",False,en,8.5978,2026-11-25,0.0,0
1318621,Descendants: Wicked Wonderland,Descendants: Wicked Wonderland,"Now that the Queen of Hearts is nice and Cinderella is safe, things seem perfect for Red and Chloe… But little do they know that changing the past created a new villain - Maddox Hatter. When Maddox captures the Queen of Hearts, Red and Chloe must work with Red’s new sister Pink, Luisa Madrigal’s son Luis and Maddox’s son Max to save her and Wonderland.",False,en,6.7623,2026-07-16,0.0,0
1451344,Husbands in Action,남편들,A detective teams up with his ex-wife's new husband to chase down her kidnappers. Can this unlikely duo put aside their differences for one wild rescue?,False,ko,31.3398,2026-06-15,7.484,62
1101383,The End of Oak Street,The End of Oak Street,"After a mysterious cosmic event rips Oak Street from suburbia and transports their neighborhood to someplace unknown, the Platt family soon discovers that their very survival depends on them sticking together as they navigate their now unrecognizable surroundings.",False,en,10.7568,2026-08-12,0.0,0
1604133,Crossing,四渡,"A retelling of the Red Army crossing the Chishui River four times to outmaneuver 400,000 enemy troops.",False,zh,3.9652,2026-06-26,4.7,3
1380291,Tom Clancy's Jack Ryan: Ghost War,Tom Clancy's Jack Ryan: Ghost War,"Jack Ryan is reluctantly pulled back into espionage when an international covert mission unravels a deadly conspiracy. Racing against time, he joins CIA allies Mike November & James Greer and sharp MI6 officer Emma Marlowe to battle a rogue black-ops unit in a high-stakes, deeply personal fight.",False,en,70.9212,2026-05-20,7.026,623
1383731,Protector,Protector,"Nikki's life is shattered when her daughter is kidnapped. Thrust into the criminal underworld while hunted by cops and military, she must fight to rescue her child.",False,en,23.5895,2026-02-20,8.558,385
1669841,Bleach: Thousand-Year Blood War - The Calamity,Bleach: Thousand-Year Blood War - The Calamity,"The Soul Reapers and Quincies clash in a final battle as Yhwach breaches the Royal Palace. When the Soul King falls, reality begins collapsing. Former enemies unite to storm the transformed palace and face a threat to all existence. A theatrical screening of the first three episodes of the anime featuring an exclusive behind‑the‑scenes conversation with creator Tite Kubo, chief series director Tomohisa Taguchi, and series director Hikaru Murata about the production.",False,ja,11.673,2026-06-25,7.5,4
1671548,Dear You,给阿嬷的情书,"Xiaowei travels to Thailand to find his ""billionaire grandfather"" who is out of contact due to debt problems, but unexpectedly find the one who has been corresponding with his grandmother for years is not her husband.",False,zh,28.5711,2026-04-30,9.186,35
1214931,Nuremberg,Nuremberg,"In postwar Germany, an American psychiatrist must determine whether Nazi prisoners are fit to go on trial for war crimes, and finds himself in a complex battle of intellect and ethics with Hermann Göring, Hitler's right-hand man.",False,en,12.9767,2025-11-06,7.578,1162
1295400,The Last Viking,Den sidste viking,"After serving fourteen years for robbery, Anker is released from prison and reunites with his mentally ill brother Manfred, who alone knows where the stolen money is hidden but has forgotten its location, sending them on a journey to recover the loot and confront who they are.",False,da,10.7316,2025-10-09,7.291,153
1525703,We're So Dead,We're So Dead,"The restaurant is dead in more ways than one. A huge party has canceled and dashed their hopes of a big holiday tip. Surviving the shift becomes much more than side work and a deep clean, when a Karen, unhappiness with her service, goes on a spree to murder the entire staff.",False,en,2.024,2025-11-21,0.0,0
1198984,We Bury the Dead,We Bury the Dead,"After a catastrophic military disaster reanimates the dead, Ava searches for her missing husband amidst an increasingly hostile world.",False,en,10.2576,2026-01-01,6.02,282
1400940,Clayface,Clayface,"Follow the terrifying descent into hell of a promising Hollywood actor who has become a monster driven by revenge, exploring the loss of identity and humanity, the ravages of toxic love and the dark side of scientific ambition.",False,en,6.2343,2026-10-21,0.0,0
858024,Hamnet,Hamnet,"The powerful story of love and loss that inspired the creation of Shakespeare's timeless masterpiece, Hamlet.",False,en,16.4972,2025-11-26,7.733,1414
1368314,Passenger,Passenger,"After a young couple witnesses a gruesome highway accident, they soon realize they did not leave the crash scene alone, as a demonic presence called the Passenger that won't stop until it claims them both turns their van life adventure into a nightmare.",False,en,12.9285,2026-05-20,6.2,74
1722860,Tavvai,Tavvai,"In 1880, A Maharaj through his atrocities invited Tavvai. The village is terrified for generations until a chosen one sets things right.",False,hi,4.1945,2026-06-29,0.0,0
1515899,Billie Eilish - Hit Me Hard and Soft: The Tour (Live in 3D),Billie Eilish - Hit Me Hard and Soft: The Tour (Live in 3D),"Captured during Billie Eilish's sold-out world tour, a concert experience from one of the most celebrated and successful artists of her generation, presented in immersive 3D.",False,en,6.6001,2026-05-06,7.5,23
1119449,"Good Luck, Have Fun, Don't Die","Good Luck, Have Fun, Don't Die",A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,False,en,19.2668,2026-02-13,7.042,644
